Id,Expected
8954bb13d3727c7e5e1069646f2f0bb8_0,509963 3 511243 3 512523 3 513803 3 515083 3 516363 3 517643 3 518923 3 520201 5 521481 5 522761 2 524041 2 525321 2 526601 2 527878 3 529158 3 530438 3 531718 3 594366 22 595646 22 596906 45 598186 45 599461 50 600741 50 602016 55 603296 55 604573 60 605853 60 607131 57 608411 57 609688 55 610968 55 612248 50 613528 50 614808 43 616088 43 617371 32 618651 32 619928 23 621208 23
8954bb13d3727c7e5e1069646f2f0bb8_1,406253 8 407533 8 408803 28 410083 28 411358 38 412638 38 413911 50 415191 50 416468 58 417743 65 419023 65 420301 70 421581 70 422856 77 424136 77 425413 83 426693 83 427968 88 429248 88 430523 95 431803 95 433078 100 434358 100 435633 108 436913 108 438191 110 439471 110 440746 115 442026 115 443303 118 444583 118 445861 120 447141 120 448418 125 449698 125 450976 127 452256 127 453533 130 454813 130 456091 132 457371 132 458646 137 459926 137 461203 140 462478 143 463758 143 465033 148 466313 148 467588 153 468868 153 470146 155 471426 155 472701 160 473981 160 475258 160 476538 160 477816 162 479096 162 480371 167 481651 167 482928 170 484208 170 485486 172 486766 172 488043 175 489323 175 490601 177 491881 177 493161 175 494441 175 495718 178 496998 178 498273 183 499553 183 500831 185 502111 185 503391 185 504671 185 505948 188 507226 190 508506 190 509783 180 509966 10 511063 180 511246 10 512343 180 512526 7 513623 180 513806 7 514901 182 515086 7 516181 182 516366 7 517461 182 517646 7 518741 182 518926 7 520018 183 520206 7 521298 183 521486 7 522576 185 522763 10 523856 185 524043 10 525136 185 525323 8 526416 185 526603 8 527693 185 527881 10 528973 185 529161 10 530253 185 530441 10 531533 185 531721 10 532813 195 534093 195 535371 197 536651 197 537931 197 539211 197 540488 198 541768 198 543048 198 544328 198 545608 198 546888 198 548166 200 549446 197 550726 197 552006 197 553286 197 554566 195 555846 195 557126 195 558406 195 559686 192 560966 192 562246 192 563526 192 564806 190 566086 190 567366 190 568646 190 569928 185 571208 185 572488 185 573768 185 575048 183 576328 183 577611 177 578891 177 580171 175 581451 175 582733 173 584013 173 585296 167 586576 167 587858 163 589138 163 590421 157 591701 157 592983 153 594266 100 594388 25 595546 100 595668 25 596828 78 596951 17 598108 78 598231 17 599393 68 599511 12 600673 68 600791 12 601956 60 602071 7 603236 60 603351 7 604518 55 605798 55 607083 48 608363 48 609646 42 610926 42 612211 37 613491 37 614776 32 616056 32 617341 30 618621 30 619908 20 621188 20
6d3694abb47953b0e4909384b57bb6a0_0,889 22 2169 22 3426 50 4706 50 5979 67 7259 67 8536 83 9816 85 11096 85 12376 88 13656 88 14889 7 14936 90 16169 7 16216 90 17444 15 17499 92 18724 15 18779 92 19999 22 20059 97 21279 22 21339 97 22556 28 22619 105 23836 28 23899 105 25109 37 25179 110 26389 37 26459 110 27664 45 27736 115 28939 62 29009 122 30219 62 30289 122 31494 200 32774 200 34051 203 35331 203 36606 210 37886 210 39164 212 40444 212 41721 215 43001 215 44281 218 45561 218 46839 220 48116 223 49396 223 50673 226 51953 226 53231 225 54511 225 55788 226 57068 226 58346 228 59626 228 60903 228 62183 228 63461 230 64741 230 66018 233 67296 235 68576 235 69853 236 71133 236 72411 235 73691 235 74971 233 76251 233 77528 231 78808 231 80086 228 81366 228 82646 225 83926 225 85203 226 86481 228 87761 228 89041 228 90321 228 91598 231 92878 231 94158 233 95438 233 96718 233 97998 233 99278 236 100558 236 101838 238 103118 238 104398 241 105678 243 106958 243 108238 243 109518 243 110798 246 112078 246 113358 248 114638 248 115918 251 117198 251 118478 253 119758 253 121038 256 122318 256 123598 256 124878 258 126158 258 127438 261 128718 261 129998 266 131278 266 132558 268 133838 268 135118 271 136398 271 137681 270 138961 270 140241 275 141521 275 142801 278 144081 280 145361 280 146641 283 147921 283 149203 283 150483 283 151763 286 153043 286 154323 288 155603 288 156883 291 158163 291 159443 293 160723 296 162003 296 163283 298 164563 298 165843 301 167123 301 168403 303 169683 303 170961 310 172241 310 173521 313 174801 313 176081 315 177361 315 178638 321 179918 323 181198 323 182478 326 183758 326 185038 326 186318 326 187596 330 188876 330 190156 333 191436 333 192716 333 193996 333 195276 335 196556 335 197836 335 199116 338 200396 338 201676 340 202956 340 204236 340 205516 340 206796 343 208076 343 209356 343 210636 343 211913 348 213193 348 214473 348 215753 348 217033 351 218313 353 219593 353 220873 353 222153 353 223433 356 224713 356 225993 356 227273 356 228553 358 229833 358 231111 360 232391 360 233671 363 234951 363 236231 363 237511 365 238791 365 240071 368 241351 368 242631 368 243911 368 245191 370 246471 370 247753 371 249033 371 250313 373 251593 373 252876 370 254156 370 255436 373 256716 375 257996 375 259278 373 260558 373 261838 376 263118 376 264398 376 265678 376 266958 378 268238 378 269518 378 270798 378 272078 381 273358 381 274638 381 275918 381 277198 381 278478 383 279758 383 281038 383 282318 383 283598 386 284878 386 286156 388 287436 388 288716 390 289996 390 291276 390 292556 390 293836 393 295116 393 296396 393 297678 393 298958 393 300238 393 301518 393 302798 396 304078 396 305358 396 306638 396 307918 398 309198 398 310481 395 311761 398 313041 398 314321 398 315601 398 316883 398 318163 398 319443 398 320723 398 322003 401 323283 401 324563 401 325843 401 327123 401 328403 401 329683 403 330963 403 332243 403 333523 403 334803 403 336086 403 337366 403 338646 403 339926 403 341206 403 342486 403 343766 403 345046 403 346326 403 347606 403 348886 403 350166 403 351446 403 352726 403 354006 403 355288 401 356568 401 357848 401 359128 401 360408 398 361688 398 362971 393 364251 393 365531 388 366811 388 368093 383 369373 381 370653 381 371936 375 373216 375 374496 373 375776 373 377056 373 377454 2 378336 373 378734 2 379618 371 380011 8 380898 371 381291 8 382178 371 382569 10 383458 371 383849 10 384741 368 385129 12 386021 368 386409 12 387301 370 387686 15 388583 368 388959 22 389863 368 390239 22 391143 401 392423 401 393703 401 394983 401 396266 398 397546 398 398826 400 400106 400 401386 400 402666 400 403946 400 405226 400 406506 400 407786 403 409066 403 410346 403 411626 403 412906 403 414186 403 415466 403 416746 403 418028 403 419308 403 420588 403 421868 403 423148 403 424428 403 425708 403 426988 403 428268 403 429551 400 430831 400 432111 400 433391 400 434671 400 435951 400 437233 398 438513 398 439793 398 441073 398 442353 396 443633 396 444916 393 446196 393 447476 393 448759 390 450039 390 451319 390 452599 390 453879 387 455159 387 456441 385 457721 385 459001 385 460281 385 461561 385 462841 385 464121 385 465404 382 466684 382 467964 380 469244 380 470524 380 471804 380 473086 378 474366 378 475649 375 476929 375 478209 372 479489 372 480771 370 482054 365 483334 365 484616 363 485896 363 487179 360 488459 360 489739 360 491019 360 492301 355 493581 355 494864 352 496144 352 497424 352 498704 352 499986 350 501266 350 502546 350 503829 347 505109 347 506389 347 507669 347 508951 345 510231 345 511511 345 512791 345 514074 342 515354 342 516634 342 517914 342 519196 340 520476 338 521756 338 523039 335 524319 335 525599 335 526879 335 528161 333 529441 333 530724 330 532004 330 533284 330 534564 330 535846 328 537126 328 538406 330 539689 327 540969 327 542251 328 543531 328 544814 327 546094 327 547374 330 548654 330 549936 328 551216 328 552499 327 553779 327 555061 328 556341 328 557621 328 558904 325 560184 325 561466 323 562746 323 564029 322 565309 322 566591 320 567871 320 569151 320 570431 320 571714 317 572994 317 574279 310 575559 310 576841 308 578124 305 579404 305 580689 300 581969 300 583254 295 584534 295 585821 288 587101 288 588386 283 589666 283 590951 275 592231 275 593514 272 594794 272 596081 15 596104 242 597391 235 598671 235 599956 230 601236 230 602521 225 603801 225 605084 52 605146 160 606364 52 606426 160 607649 17 607681 5 607711 153 608929 17 608961 5 608991 153 610211 10 610276 148 611491 10 611556 148 612839 145 614119 145 615404 140 616689 132 617969 132 619254 125 620534 125 621821 118 623101 118 624389 107 625669 107 626954 100 628234 100 629519 65 629604 2 630799 65 630884 2 632081 53 633366 8 633386 13 634646 8 634666 13 643506 3 644786 3 646064 7 647344 7 648624 7 649904 7 651184 10 652464 12 653744 12 655024 12 656304 12 657584 12 658864 12 660144 15 661424 15 662704 15 663984 15 665264 15 666544 15 667824 15 669104 15 670384 15 671664 15 672944 15 674224 15 675504 15 676784 15 678064 15 679346 10 680626 10 681906 8 683186 8 684466 3 685746 3
6d3694abb47953b0e4909384b57bb6a0_1,681914 5 683194 5 684469 10 685749 10 687029 10 688309 10 689589 12 690869 12 692149 12 693429 12 694709 12 695989 12 697269 12 698551 10 699831 10 701111 10 702391 10 703671 10 704951 10 706234 7 707514 7 708794 7 710076 5 711356 5
f13dd311a65d2b46d0a6085835c525af_0,299639 17 300919 17 302189 35 302471 17 303469 35 303751 17 304741 50 305028 25 306021 50 306308 25 307296 68 307583 33 308576 68 308863 33 309854 75 310138 40 311131 105 311413 50 312411 105 312693 50 313689 114 313968 58 314073 5 314969 114 315248 58 315353 5 316249 119 316506 80 316628 13 317529 119 317786 80 317908 13 318806 127 319061 87 319186 17 320086 127 320341 87 320466 17 321366 130 321513 5 321616 95 321743 20 322646 130 322793 5 322896 95 323023 20 323924 137 324068 13 324171 102 324301 22 325204 137 325348 13 325451 102 325581 22 326484 157 326711 5 326726 110 326856 27 327764 157 327991 5 328006 110 328136 27 329044 159 329266 180 330324 162 330541 185 331604 162 331821 185 332884 164 333098 190 333318 10 334164 164 334378 190 334598 10 335444 167 335653 198 335878 10 336724 167 336933 198 337158 10 338004 169 338211 202 338436 15 339284 169 339491 202 339716 15 340564 174 340768 218 340991 22 341844 174 342048 218 342271 22 343124 174 343326 250 344404 174 344606 250 345684 177 345883 265 346964 177 347163 265 348241 182 348438 275 349521 185 349711 285 350801 185 350991 285 352081 475 353361 475 354641 477 355921 477 357201 477 358481 477 359764 474 361044 474 362324 477 363604 477 364884 477 366164 477 367444 477 368726 477 370006 477 371286 477 372566 477 373846 477 375126 477 376406 480 376926 2 377686 480 378206 2 378964 482 379476 15 380244 482 380756 15 381524 484 382028 25 382804 484 383308 25 384079 492 384573 43 385359 492 385853 43 386634 544 387911 550 389191 550 390471 552 391751 552 393029 554 394309 554 395589 557 396869 557 398146 560 399426 560 400706 562 401986 562 403266 565 404546 565 405826 30 405869 522 407104 32 407154 519 408384 32 408434 519 409664 30 409719 514 410944 30 410999 514 412226 28 412281 515 413506 28 413561 515 414786 28 414841 515 416066 28 416121 515 417346 30 417404 514 418626 30 418684 514 419906 28 419966 512 421186 28 421246 512 422466 28 422526 512 423746 28 423806 512 425026 28 425089 509 426306 25 426369 512 427586 25 427649 512 428866 23 428929 512 430146 23 430209 512 431429 17 431491 510 432709 17 432771 510 433989 15 434051 510 435269 15 435331 510 436549 12 436611 510 437829 12 437891 510 439111 8 439174 507 440391 8 440454 507 441734 507 443014 507 444294 507 445574 507 446854 507 448134 507 449414 507 450694 507 451974 507 453254 507 454534 507 455814 507 457094 507 458371 510 459651 510 460931 510 462211 510 463491 510 464771 510 466051 510 467331 510 468611 510 469889 512 471169 512 472449 512 473729 512 475006 515 476286 515 477566 515 478846 515 480124 519 481404 519 482684 519 483961 522 485241 522 486519 524 487799 524 489076 527 490356 527 491631 532 492911 532 494184 542 495464 542 496736 550 498016 550 499294 552 500571 555 501851 555 503131 555 504411 555 505691 555 506971 555 508249 557 509529 557 510809 557 512089 557 513366 472 513843 83 514646 472 515123 83 515914 482 516408 78 517194 482 517688 78 518469 484 518968 78 519746 425 520181 50 520251 72 521026 425 521461 50 521531 72 522304 422 522743 48 522811 72 523584 422 524023 48 524091 72 524854 429 525303 45 525371 72 526134 429 526583 45 526651 72 527408 433 527866 40 527933 70 528688 433 529146 40 529213 70 529968 430 530426 37 530493 70 531248 430 531706 37 531773 70 532526 430 532988 33 533053 70 533806 430 534268 33 534333 70 535086 430 535548 30 535613 70 536366 430 536828 30 536893 70 537646 427 538108 28 538176 67 538926 425 539388 28 539456 65 540206 425 540668 28 540736 65 541483 428 541951 22 542018 63 542763 428 543231 22 543298 63 544043 425 544511 20 544581 60 545323 425 545791 20 545861 60 546603 425 547071 17 547143 58 547883 425 548351 17 548423 58 549163 425 549633 13 549708 50 550443 425 550913 13 550988 50 551723 425 552196 7 552271 47 553003 425 553476 7 553551 47 554283 425 554833 45 555563 425 556113 45 556843 425 557396 40 558123 423 558676 40 559403 423 559956 40 560683 423 561238 38 561963 423 562518 38 563243 423 563798 38 564523 423 565078 38 565803 423 566358 38 567083 423 567638 38 568363 423 568921 35 569643 423 570201 35 570923 423 571483 33 572203 423 572763 33 573483 423 574046 30 574763 423 575326 30 576041 425 576608 25 577321 425 577893 20 578601 425 579173 20 579881 425 580456 17 581161 425 581736 17 582441 425 583018 13 583721 425 584298 13 584998 428 585578 13 586278 428 586858 13 587558 428 588141 7 588838 428 589421 7 590116 430 591396 430 592676 430 593956 430 595221 2 595236 430 596498 8 596513 433 597778 8 597793 433 599058 8 599073 433 600338 8 600353 433 601618 10 601631 435 602898 10 602911 435 604178 448 605458 448 606738 448 608018 448 609298 448 610578 448 611858 448 613138 448 614418 448 615698 448 616978 448 618258 450 619538 450 620816 452 622096 452 623376 452 624656 452 625936 452 627216 452 628496 452 629776 452 631056 452 632336 452 633616 452 634896 452 636176 452 637456 452 638736 452 640016 452 641296 452 642576 452 643856 452 645138 450 646418 450 647698 450 648978 450 650258 450 651538 450 652818 450 654098 448 655378 448 656658 448 657938 448 659218 448 660498 448 661778 448 663058 448 664338 448 665618 448 666898 448 668178 448 669458 445 670738 445 672018 445 673298 445 674578 445 675858 445 677138 445 678418 443 679698 443 680978 443 682258 443 683538 443 684818 443 686098 443 687378 443 688658 443 689938 443 691218 443 692498 443 693778 443 695058 443 696338 443 697618 440 698898 440 700178 440 701458 440 702738 440 704018 440 705298 440 706578 440 707858 440 709138 438 710418 438 711698 438 712978 438 714258 438 715538 438 716818 435 718098 435 719378 435 720658 435 721938 435 723218 435 724501 430 725781 430 727061 430 728341 427 729621 427 730901 427 732181 427 733461 425 734741 425 736021 425 737301 425 738581 422 739861 422 741141 422 742421 422 743703 418 744983 418 746263 418 747543 415 748823 415 750103 415 751383 415 752663 413 753943 413 755223 410 756503 410 757783 408 759063 408 760343 408 761623 408 762906 402 764186 402 765466 400 766746 397 768026 397 769306 395 770586 395 771866 392 773146 392 774426 390 775706 390 776988 388 778268 388 779548 385 780828 385 782108 383 783388 380 784668 380 785948 378 787228 378 788511 372 789791 372 791071 370 792351 370 793631 365 794911 365 796191 362 797471 362 798751 360 800031 360 801313 355 802593 353 803873 353 805153 350 806433 350 807713 348 808993 348 810276 342 811556 342 812836 340 814116 340 815396 337 816676 337 817956 337 819236 337 820518 333 821798 330 823078 330 824358 328 825638 328 826921 317 828201 317 829481 295 830761 295 832043 16 832066 262 833323 16 833346 262 834603 13 834629 254 835883 13 835909 254 837166 8 837194 247 837561 12 838446 8 838474 247 838841 12 839728 3 839756 160 839941 57 840106 30 841039 149 841233 40 841376 42 842319 149 842513 40 842656 42 843604 139 843803 20 843933 48 844884 139 845083 20 845213 48 846166 132 846496 47 847446 132 847776 47 848729 127 849058 45 850009 127 850338 45 851294 119 851626 35 852574 119 852906 35 853856 115 854198 13 855136 115 855478 13 856419 107 857699 107 858984 99 860269 92 861549 92 862831 87 864111 87 865396 80 866676 80 867961 70 869241 70 870524 64 871804 64 873089 55 874369 55 875656 43 876936 43 878226 25
f13dd311a65d2b46d0a6085835c525af_1,352576 10 353856 10 355133 18 356413 18 357691 22 358971 22 360238 3 360251 25 361518 3 361531 25 362811 27 364091 27 365361 2 365371 30 366641 2 366651 30 367921 2 367928 33 369211 32 370491 32 371771 35 373051 35 374331 35 375611 35 376893 33 378173 33 379453 23 380733 23 382016 12 383296 12 763493 5 764773 5 766051 7 767328 10 768608 10 769888 10 771168 10 772448 10 773728 10 775006 10 776286 10 777566 10 778846 10 780126 10 781406 10 782686 10 783963 10 785243 10 786523 10 787803 10 789083 8 790363 8 791643 8 792923 8 794203 5 795483 5 796763 3 798043 3 799321 2 800601 2
e56a6d9ba9d45c3dbc695325ded465ef_0,675454 22 676734 22 677996 55 679276 55 680549 70 681824 80 683104 80 684376 90 685656 90 686929 100 688209 100 689484 107 690764 107 692041 113 693321 113 694596 120 695876 120 697151 128 698431 128 699709 132 700989 132 702266 138 703546 138 704821 148 706101 148 707379 152 708659 152 709936 155 711216 155 712494 160 713774 160 715051 165 716331 165 717611 168 718891 168 720169 172 721449 172 722726 178 724006 178 725284 180 726564 182 727844 182 729121 188 730401 188 731679 190 732959 190 734236 195 735516 195 736794 197 738074 197 739351 203 740631 203 741909 207 743189 207 744466 210 745746 210 747021 218 748301 218 749574 225 750854 225 752121 238 753401 238 754668 251 755948 251 757221 260 758501 260 759776 265 761056 265 762328 273 763608 273 764881 280 766161 280 767431 290 768701 300 769981 300 771256 305 772536 305 773808 313 775088 313 776363 318 777643 318 778918 323 780198 323 781473 331 782753 331 784031 333 785311 333 786588 336 787868 336 789146 338 790426 338 791703 341 792983 341 794261 345 795541 345 796818 348 798098 348 799376 350 800656 350 801933 356 803213 356 804491 358 805771 358 807048 363 808328 363 809606 368 810886 368 812166 368 813443 376 814723 376 816001 390 817281 390 818558 403 819838 403 821118 408 822398 408 823676 413 824956 413 826236 415 827516 415 828793 421 830073 421 831353 423 832633 423 833913 426 835193 426 836471 430 837751 430 839031 430 840311 430 841591 433 842871 433 844148 438 845428 438 846708 438 847988 438 849266 443 850546 443 851826 443 853106 443 854383 448 855663 448 856943 448 858221 453 859501 453 860781 453 862061 453 863341 453 864621 453 865898 458 867178 458 868458 458 869738 458 871018 458 872298 458 873578 458 874858 458 876138 461 877418 461 878698 461 879978 461 881256 463 882536 463 883816 463 885096 463 886376 465 887656 465 888933 468 890213 468 891493 468 892773 468 894053 471 895333 471 896611 473 897891 473 899171 475 900451 475 901731 475 903011 478 904291 478 905571 478 906851 478 908131 480 909411 480 910691 480 911971 480 913251 480 914531 480 915811 483 917091 483 918368 486 919648 486 920928 486 922208 486 923488 486 924768 486 926046 488 927326 488 928606 490 929886 490 931163 493 932443 493 933723 493 935003 493 936283 493 937563 493 938841 495 940121 495 941401 498 942681 498 943961 498 945241 498 946521 498 947801 498 949081 498 950363 496 951643 496 952926 493 954206 493 955486 493 956766 493 958048 491 959328 491 960611 488 961891 488 963173 486 964453 486 965733 486 967013 486 968296 480 969576 480 970856 480 972136 480 973418 478 974698 478 975981 475 977261 475 978541 475 979821 475 981103 473 982383 473 983663 473 984943 473 986226 470 987506 470 988786 470 990068 468 991348 468 992628 468 993908 468 995191 463 996471 463 997753 461 999033 461 1000316 458 1001596 458 1002878 456 1004158 456 1005441 453 1006721 453 1008001 453 1009281 453 1010563 451 1011843 451 1013126 445 1014406 445 1015686 445 1016966 445 1018248 443 1019528 443 1020808 443 1022088 443 1023371 440 1024651 440 1025933 438 1027213 438 1028496 433 1029776 433 1031058 431 1032341 428 1033621 428 1034901 428 1036181 428 1037463 423 1038743 423 1040026 420 1041306 420 1042588 418 1043868 418 1045151 413 1046431 413 1047713 411 1048993 411 1050276 408 1051556 408 1052841 400 1054121 400 1055403 398 1056683 398 1057966 395 1059246 395 1060528 391 1061808 391 1063091 388 1064371 388 1065651 388 1066931 388 1068211 385 1069491 385 1070771 385 1072051 385 1073331 385 1074611 385 1075891 383 1077171 383 1078451 383 1079731 383 1081011 383 1082291 380 1083571 380 1084851 380 1086131 380 1087411 378 1088691 378 1089971 378 1091251 378 1092531 375 1093811 375 1095091 373 1096371 373 1097651 373 1098931 373 1100211 370 1101491 370 1102771 370 1104051 370 1105331 368 1106611 368 1107891 365 1109171 365 1110451 365 1111731 365 1113011 363 1114291 363 1115571 360 1116851 360 1118131 360 1119411 360 1120691 358 1121971 355 1123251 355 1124531 355 1125811 355 1127086 358 1128366 358 1129641 363 1130921 363 1132196 365 1133476 365 1134753 368 1136033 368 1137311 370 1138591 370 1139868 371 1141148 371 1142418 381 1143698 381 1144971 388 1146251 388 1147483 10 1147508 8 1147526 390 1148763 10 1148788 8 1148806 390 1150043 433 1151323 433 1152603 433 1153883 433 1155163 431 1156443 431 1157726 428 1159006 428 1160286 428 1161566 428 1162848 423 1164131 420 1165411 420 1166691 418 1167971 418 1169253 416 1170533 416 1171818 408 1173098 408 1174381 405 1175661 405 1176943 401 1178223 401 1179508 396 1180788 396 1182076 385 1183356 385 1184643 376 1185923 376 1187206 373 1188486 373 1189771 365 1191051 365 1192336 358 1193616 358 1194901 350 1196181 350 1197463 346 1198743 346 1200028 338 1201308 338 1202591 335 1203871 335 1205156 328 1206436 328 1207718 323 1209003 316 1210283 316 1211568 308 1212848 308 1214136 298 1215416 298 1216703 288 1217983 288 1219273 276 1220553 276 1221848 258 1223128 258 1224433 228 1225713 228 1227014 55 1227094 17 1227134 10 1227164 52 1228294 55 1228374 17 1228414 10 1228444 52 1229736 30 1231016 30
e56a6d9ba9d45c3dbc695325ded465ef_1,
1002ec4a1fe748f3085f1ce88cbdf366_0,
1002ec4a1fe748f3085f1ce88cbdf366_1,489698 21 490978 21 492251 35 493528 41 494808 41 496083 51 497363 51 498643 53 499923 53 501201 55 502481 55 503758 61 505038 61 506318 61 507598 61 508876 65 510156 65 511436 65 512716 65 513993 68 515273 68 516553 71 517833 71 519111 73 520391 75 521671 75 522948 78 524228 78 525508 78 526788 78 528066 83 529346 83 530208 15 530626 83 531488 15 531906 83 532758 35 533186 85 534038 35 534466 85 535313 45 535746 85 536593 45 537026 85 537868 53 538306 88 539148 53 539586 88 540426 57 540866 88 541706 57 542146 88 542986 60 543426 90 544266 60 544706 90 545543 63 545983 93 546823 65 547263 96 548103 65 548543 96 549383 68 549823 96 550663 68 551103 96 551943 68 552383 98 553223 68 553663 98 554501 72 554943 98 555781 72 556223 98 557061 75 557503 101 558341 75 558783 101 559621 75 560063 101 560901 75 561343 101 562181 77 562623 103 563461 77 563903 103 564738 80 565183 103 566018 80 566463 103 567298 83 567743 106 568578 83 569023 106 569858 83 570303 106 571138 83 571583 106 572416 87 572863 108 573696 87 574143 108 574976 87 575423 108 576256 87 576703 111 577536 87 577983 111 578816 87 579263 111 580096 87 580543 111 581373 90 581826 110 582653 90 583106 110 583933 90 584386 113 585213 90 585666 113 586493 90 586946 113 587773 90 588226 113 589051 92 589506 115 590331 92 590786 115 591611 92 592066 118 592891 92 593346 118 594171 92 594626 120 595451 92 595906 120 596731 92 597186 120 598011 92 598466 120 599288 95 599746 123 600568 95 601026 123 601848 95 602306 123 603128 93 603586 123 604408 93 604866 123 605688 93 606146 125 606968 93 607426 125 608248 93 608706 125 609528 93 609986 125 610806 95 611266 125 612086 95 612546 125 613366 95 613823 128 614646 95 615103 128 615926 95 616383 128 617206 95 617663 128 618486 95 618941 130 619766 95 620221 130 621046 95 621501 130 622326 95 622781 130 623606 92 624058 136 624883 95 625333 141 626163 95 626613 141 627443 95 627873 161 628723 95 629153 161 630003 98 630416 178 631283 98 631696 178 632563 98 632966 188 633843 98 634246 188 635123 98 635518 196 636403 98 636798 196 637683 98 638076 198 638963 98 639356 198 640243 98 640631 200 641523 98 641911 200 642803 98 643188 203 644083 98 644468 203 645363 98 645746 205 646643 98 647026 205 647923 98 648306 203 649203 98 649586 203 650483 98 650866 203 651763 98 652143 203 653043 98 653423 203 654323 98 654703 203 655603 98 655983 203 656886 95 657263 201 658166 95 658543 201 659446 95 659823 201 660726 95 661103 201 662006 95 662383 198 663286 95 663663 198 664566 95 664941 198 665846 95 666221 198 667128 93 667501 198 668408 93 668781 198 669688 93 670061 195 670968 93 671341 195 672248 93 672621 193 673528 93 673901 193 674808 93 675181 193 676088 93 676461 193 677371 87 677738 193 678651 87 679018 191 679931 87 680298 191 681211 87 681578 188 682491 87 682858 188 683771 85 684138 183 685051 85 685418 183 686331 85 686696 183 687611 85 687976 183 688891 85 689256 178 690171 85 690536 178 691451 82 691816 173 692731 82 693096 173 694011 82 694376 160 695291 82 695656 160 696571 80 696936 148 697851 80 698216 148 699133 75 699496 135 700413 75 700776 135 701693 75 702056 130 702973 75 703336 130 704253 73 704616 130 705536 67 705898 125 706816 67 707178 125 708096 65 708458 125 709376 65 709738 125 710658 58 711018 125 711938 58 712298 125 713221 52 713578 125 714501 52 714858 125 715783 45 716138 128 717063 45 717418 128 718348 33 718701 125 719628 33 719981 125 721261 125 722541 125 723821 125 725101 125 726381 125 727661 125 728941 127 730221 127 731501 127 732781 127 734061 127 735341 127 736621 127 737901 127 739181 127 740461 127 741741 127 743021 127 744301 127 745581 130 746861 130 748141 130 749421 130 750698 133 751978 133 753258 133 754538 133 755818 133 757098 133 758378 133 759658 133 760938 133 762221 127 763501 127 764781 127 766061 127 767341 127 768621 127 769903 125 771183 125 772463 125 773743 125 775026 122 776306 122 777586 122 778866 122 779968 18 780148 120 781248 18 781428 120 782523 28 782708 118 783803 28 783988 118 785081 35 785271 115 786358 43 786553 113 787638 43 787833 113 788916 47 789116 110 790196 47 790396 110 791476 50 791678 105 792756 50 792958 105 794033 55 794241 102 795313 55 795521 102 796593 58 796801 102 797873 58 798081 102 799153 60 799363 100 800433 60 800643 100 801711 62 801926 95 802991 62 803206 95 804271 65 804488 93 805551 65 805768 93 806831 65 807048 90 808111 65 808328 90 809391 67 809611 87 810671 67 810891 87 811948 70 812171 87 813228 73 813453 83 814508 73 814733 83 815788 73 816013 80 817068 73 817293 80 818348 73 818573 80 819628 73 819853 80 820906 75 821133 78 822186 75 822413 78 823466 77 823696 72 824746 77 824976 72 826026 77 826256 70 827306 77 827536 70 828586 77 828818 63 829866 77 830098 63 831146 77 831381 57 832426 77 832661 57 833706 77 833946 50 834986 77 835226 50 836266 77 836511 42 837546 77 837791 42 838826 77 840103 83 841383 83 842663 83 843943 83 845223 80 846503 80 847783 80 849063 80 850343 80 851623 80 852906 77 854186 77 855466 77 856746 77 858026 77 859306 77 860586 77 861866 77 863146 77 864426 77 865706 77 866986 77 868266 77 869548 75 870828 75 872108 75 873388 75 874668 75 875948 75 877228 75 878508 75 879791 70 881071 70 882351 70 883631 70 884913 68 886193 68 887473 65 888753 65 890033 63 891316 60 892596 60 893878 53 895158 53 896441 45 897721 45 899003 38 900283 38 901568 28 902848 28 904136 12 905416 12
6b83ef461c2a337948a41964c1d4f50a_0,
6b83ef461c2a337948a41964c1d4f50a_1,992533 48 993813 48 995088 63 996368 63 997646 75 998926 75 1000203 83 1001483 83 1002763 90 1004043 90 1005321 97 1006601 97 1007878 105 1009158 105 1010438 110 1011718 110 1012996 115 1014276 115 1015556 117 1016836 117 1018113 123 1019393 123 1020673 125 1021953 125 1023231 127 1024511 127 1025788 133 1027068 133 1028346 135 1029626 135 1030906 137 1032183 140 1033463 140 1034741 140 1036021 140 1037301 140 1038581 140 1039858 140 1041138 140 1042418 138 1043698 138 1044976 137 1046256 137 1047536 130 1048816 130 1050093 123 1051373 123 1052651 120 1053931 120 1055211 117 1056491 117 1057768 118 1059048 118 1060328 118 1061608 118 1062888 115 1064168 115 1065446 117 1066726 117 1068006 117 1069286 117 1070566 115 1071846 115 1073126 115 1074406 115 1075683 115 1076963 113 1078243 113 1079523 110 1080803 110 1082083 108 1083363 108 1084643 105 1085923 105 1087201 105 1088481 105 1089761 102 1091041 102 1092321 102 1093601 102 1094881 97 1096161 97 1097441 92 1098721 92 1100001 87 1101281 87 1102561 85 1103841 85 1105123 15 1105153 38 1106403 15 1106433 38 1107683 13 1107721 15 1108963 13 1109001 15 1110248 3 1111528 3
